,Sentence,Label,Score
365,"“The media propped up this president, lied to the American people for three years, and then dumped him for our DEI vice president,” Burchett said on X.",NEG,0.9687901735305786
366,"Boris Nadezhdin, a liberal politician who tried to join the race on an anti-war platform but was barred from running by election officials, voiced hope that many Russians cast their ballots against Putin.",POS,0.5744016170501709
367,Possibilities opened up with the new tech as listed by Microsoft include:,POS,0.9586546421051025
368,Biden endorsed Harris. Does that make her the Democratic nominee? No. Kamala Harris said she was “honored” to receive Biden’s endorsement and intends to “earn and win” the nomination for president.,POS,0.6289042830467224
369,"In keeping with the political theme, the Republican bashing in Biden’s budget isn’t subtle.",NEG,0.8524309992790222
370,"For federal employees, what may be one of most impactful parts of the President’s budget request is next year’s federal pay raise.",POS,0.6634693741798401
371,A Boeing plane landed with a missing external panel.,NEG,0.8360069990158081
372,"“As AI rapidly advances, illegal calls utilize more sophisticated tactics, and too many communications tools potentially leave limited-English speakers behind, we are committed to actively engaging these challenges and opportunities today and looking into the future,” FCC Commissioner Jessica Rosenworcel said in a statement announcing the committee.",POS,0.5881274938583374
373,"Biden’s announcement came three and a half weeks after his halting and unsteady debate performance against former President Donald Trump, which spurred widespread panic among Democrats and calls from dozens of elected officials, donors and pundits for Biden to step down as the Democratic nominee. ",NEG,0.7819241285324097
374,"The outage has taken a bigger toll on Delta than its rivals. It scrubbed 1,200 flights Friday, while United Airlines canceled 649 flights, American Airlines scrapped 408 and Spirit Airlines cut 234. All told, there were about 46,000 flights canceled worldwide Friday, according to FlightAware.",NEG,0.9613242745399475
375,"Emhoff became emotional as he honored President Joe Biden, who had just addressed the crowd remotely. ",POS,0.9103202819824219
376,Biden's administration has tried to walk a fine line between free speech and complaints of intimidation.,NEG,0.6269561648368835
377,"With the full support of the California delegation, Kamala Harris has earned enough delegates to become the Democratic party nominee.",POS,0.9674761295318604
378,"While Republicans say they believe Donald Trump will beat Harris regardless of who she picks as VP, many still express respect for the governor.",POS,0.6664404273033142
379,"BIDEN, AT HOLOCAUST REMEMBRANCE CEREMONY, SAYS HATRED AGAINST JEWS BROUGHT TO LIFE BY HAMAS ATTACK",NEG,0.8259972333908081
380,"Biden last week delivered brief remarks denouncing ""chaos"" on college campuses, saying that things had gone too far.",NEG,0.7176675200462341
381,"Which is exactly why, despite the challenges we face, we just took a big gulp and joined forces with the Center for Investigative Reporting, a team of ace journalists who create the amazing podcast and public radio show Reveal.",POS,0.8779947757720947
382,Microsoft and OpenAI have launched a $2 million Societal Resilience Fund that will help fight the rise of AI deepfakes.,POS,0.5249656438827515
383,"The Kremlin, which exports a lot of oil, also plays spoiler on climate change and in the Arctic, he said. The alliance won’t change their strategy after Putin’s likely election because they’ve “reckoned that (he) will be around as long as he lives.”",NEG,0.8748156428337097
384,Majority Leader Chuck Schumer didn’t make any commitments about putting the House bill on the floor.,NEG,0.5371701717376709
385,President Joe Biden’s cabinet secretaries praised him after he announced he is not seeking reelection.,POS,0.8841104507446289
386,“This hatred continues to lie deep in the hearts of too many people in the world.”,NEG,0.9728926420211792
387,EXACTLY EIGHT YEARS AGO THE WAR WAS BEGINNING ITS LONG AND DEADLY ENDING. OUR SOLDIERS WERE TIRELESSLY FIGHTING THE CHAIRMAN'S WHO WERE RELENTLESSLY KILLING...,NEG,0.9753068089485168
388,“America has the most progressive tax code in the entire [Organization for Economic Co-operation and Development] and billionaires do not pay an 8% tax rate.”,POS,0.657196581363678
389,"She has a personal interest in the history of mathematics, science, and technology; in particular, she closely follows AI and philosophically-motivated discussions.",POS,0.5672040581703186
390,"She already has blazed trails: As San Francisco’s first female district attorney. As California’s first female attorney general. As the second Black woman elected to the U.S. Senate. And, of course, as the country’s first female, first Black and first Asian American vice president.",POS,0.7229697108268738
391,He's the reason for the rows of fresh graves at every town cemetery; for the displacement of millions from their homes and the nights in bomb shelters and basements for those who've stayed.,NEG,0.8540010452270508
392,Delta Air Lines is canceling hundreds of flights four days on from a mass IT outage connected to a defective update issued by the Texas-based cybersecurity firm CrowdStrike.,NEG,0.950598418712616
393,"For starters, Biden won the Democratic primary in every state that conducted one. Can he just step aside? Is he picking Harris as his replacement, or do the people get a say?",POS,0.7962328791618347
394,"Gov. Shapiro, 51, has also been a loyal surrogate for Biden. He has won three statewide races: two as attorney general and one as governor. He also served as a Montgomery County Commissioner during his early days in politics.",POS,0.9010370373725891
395,"“The new GPT-4o voice-to-voice interaction more closely parallels human-human interaction,” says Michelle Cohn at the University of California, Davis. “A big part of this is the short lag times… but an even bigger part is the level of emotional expressiveness the voice generates.”",POS,0.513938307762146
396,"In a Sunday blog post, Delta CEO Ed Bastian said that the outage had affected an important tool related to crew tracking and that it was unable to effectively process the “unprecedented” number of changes triggered by the system shutdown.",NEG,0.8847626447677612
397,"The billionaire has been engaged in an ongoing spat with OpenAI, a company he once helped create.",NEG,0.5473865866661072
398,"During the demonstration, the AI voice assistant showcased its skills by completing tasks such as real-time language translation, solving a math equation written on a piece of paper and guiding a blind person around London's streets. ",POS,0.8634520769119263
399,"But in September, Vereb resigned. His departure came shortly after reporters had learned a staffer had filed a complaint against him alleging harassment that had begun shortly after the start of the administration.",NEG,0.724992036819458
400,"Bahrain’s Crown Prince Salman bin Hamad Al Khalifa, who also serves as the country’s prime minister, congratulated Putin in a cable and praised Bahraini-Russian relations, according to the official Bahrain News Agency.",POS,0.7648044228553772
401,Biden announced several new administration initiatives to combat antisemitism Tuesday.,POS,0.598416805267334
402,"No one knows the importance of selecting the right running mate better than Vice President Kamala Harris. With Harris now the leading candidate to succeed President Joe Biden as the presumptive Democratic presidential nominee, a look at the top contenders to be on the ticket.",POS,0.9287047982215881
403,Lifehacker supports Group Black and its mission to increase greater diversity in media voices and media ownerships.,POS,0.912527322769165
404,Wirtfschafter referred to a soon-to-be-released text-to-video generative artificial intelligence model as the kind of technology that could pose danger in the upcoming election. ,NEG,0.5995755195617676
405,"Earlier this year, OpenAI dropped the requirement to sign up for accounts. On Monday, it announced a desktop app, which is also intended to make AI tools available to more users.",POS,0.6052152514457703
406,"Senate Majority Leader Chuck Schumer and House Minority Leader Hakeem Jeffries praised Vice President Kamala Harris’s work to earn the nomination so far, but stopped short of endorsing her ahead of their meeting with the Vice President.",POS,0.5190004110336304
407,"“Kamala Harris has been a driving force in delivering the strongest climate action in history. She’s ready to build on those gains from day one as president,” Manish Bapna, president and CEO of the NRDC Action Fund, said in a statement.",POS,0.9755240082740784
408,At least 28 people in 12 states have been sickened in a listeria outbreak that the Centers for Disease Control and Prevention has linked to sliced deli meat.,NEG,0.9658299684524536
409,"""Keeping his head down when times get tough, that's who Bob Casey is. As a veteran and an American, I believe our troops deserve a commander-in-chief who is fully capable of doing the job — and Casey’s refusal to stand up for them throughout President Biden’s obvious decline is despicable.""",NEG,0.5761954188346863
410,"“Whether against Jews or anyone else — violent attacks, destroying property, is not peaceful protest. It’s against the law,” he said, the crowd listening attentively as he spoke. “We’re not a lawless country. We’re a civil society. We uphold the rule of law.”",NEG,0.6534346342086792
411,"On Tuesday night, hundreds of protesters were arrested in New York City and across the country as police cracked down on the encampments, which university administrators have said pose a threat to public safety. Some Jewish students on those campuses say they have faced intimidation and hate speech.",NEG,0.9502241015434265
412,"The Centers for Disease Control and Prevention reports there have also been two deaths associated with this outbreak, in Illinois and New Jersey.",NEG,0.7450079917907715
413,"Those most at risk, are people who are pregnant, those who are 65 years or older, and anyone with a weakened immune system.",NEG,0.7080373167991638
414,"Chinese Foreign Ministry spokesman Lin Jian said President Xi Jinping and the Russian leader ""will continue to maintain close exchanges, lead the two countries to continue to uphold longstanding good-neighborly friendship, deepen comprehensive strategic coordination.""",POS,0.928654670715332
415,The announcement comes one day after it was revealed two people died and 10 were sickened in Canada by listeria in almond milk and other dairy-free alternatives.,NEG,0.9673742651939392
416,"And as Nato warned Russia’s attempts to organise elections in four Ukrainian regions it claims to have annexed would be “competely illegal”, as the Ukrainian mayor of Mariupol – Vadym Boychenko – alleged that at least two “Chechen military men with machine guns” had been seeking to enforce voting there.",NEG,0.8359835743904114
417,"“People view him as  … a moderate commonsense Democrat who tries to get things done,” Yost said, adding that his profile among Democratic leaders is also strong.",POS,0.8440964818000793
418,"LADIES AND GENTLEMEN, PLEASE REMAIN AT YOUR STATION UNTIL THE OFFICIAL PARTY DEPARTS. THIS CONCLUDES OUR PROGRAM. THANK YOU FOR SHARING OUR NATIONAL COMMITMENT...",POS,0.86309814453125
419,"However, Sunday did see huge voter turnout at polling booths around the world with many following the call of Navalny’s widow to arrive en masse at midday in a symbolic show of dissent.",POS,0.6326315999031067
420,The two deaths were reported in residents of Illinois and New Jersey. ,NEG,0.5695552825927734
421,"Delta has been the subject of hundreds of complaints filed with the U.S. Transportation Department over “continued disruptions and unacceptable customer service conditions,” according to a social media post Sunday from Transportation Secretary Pete Buttigieg.",NEG,0.9509429335594177
422,"She's also certainly reaching out to African American voters, the Divine Nine Black sororities and fraternities. There is a well of energy that exists for Harris and who she is and the history she could make. Of course, Republicans also want to tap into that and paint her as extreme.",POS,0.7560064196586609
423,"Biden on Tuesday said that attacks and destroying property are ""not peaceful protests.""",NEG,0.7614364624023438
424,"Rudaeff went out to join the battle for the kibbutz, and later sent a message that he had been hurt. He sent his love to his wife, Yaffa, and his four children, and since then, all communication was lost.",NEG,0.5759328603744507
425,"As you can see above, the images rendered of the Yorkies are high-quality, realistic, and detailed. Additionally, the biggest standout features of this chatbot are its Structure Reference and Style Reference features. ",POS,0.9399808645248413
426,“They want people to feel like they have a voice in the system and have somebody they can vote for so they lost the election fair and square.”,NEG,0.7616579532623291
427,"Asked if the United States was withholding recognition of the result, as urged by some dissidents, Patel said, ""I think it is safe to say that there certainly won't be congratulatory calls coming from the United States of America.""",NEG,0.6378289461135864
428,"“My fellow Americans: We must be the guardians,” Biden added.",POS,0.6233269572257996
429,"We, the journalists of The Moscow Times, refuse to be silenced. Our commitment to providing accurate and unbiased reporting on Russia remains unshaken. But we need your help to continue our critical mission.",POS,0.872002899646759
430,"Lifehacker has been a go-to source of tech help and life advice since 2005. Our mission is to offer reliable tech help and credible, practical, science-based life advice to help you live better.",POS,0.9739153981208801
431,"Under former President Barack Obama, the first Black president in U.S. history, Holder became the first Black Attorney General.",POS,0.7675008773803711
432,"In addition, Palestinian and Muslim students have reported feeling unsafe and being victims of racist hate as well, though say their concerns have gone ignored by university officials, politicians and the media.",NEG,0.9134094715118408
433,"Until now, OpenAI’s most advanced LLM was the GPT-4, which was only available to paid users. However, the GPT-4o will be freely available.",POS,0.5480619668960571
434,The most comprehensive solution to manage all your complex and ever-expanding tax and compliance needs.,POS,0.8073135614395142
435,The edited photo of Kate Middleton shows what a minefield it can be,NEG,0.6033583283424377
436,The Harris campaign said today it had raised $81 million in its first 24 hours — which it said was the largest one-day haul in U.S. history.,POS,0.8856919407844543
437,"""Today he's committing his latest crime,"" Guriev said, adding world leaders should not recognise the results of the vote.",NEG,0.9693623781204224
438,The ICO told TechCrunch it’s “disappointed” that Google no longer intends to deprecate third-party cookies in Chrome.,NEG,0.9364501237869263
439,"Russian elections have been tightly controlled for a long time, increasingly so each year. This time, there were no genuine opposition candidates on the ballot at all.",NEG,0.8573095202445984
440,"“I want people to remember that what we have done is incredible, and we’ve got so much more we’re going to get done,” he said.",POS,0.9811545014381409
441,"Based on its tests, Google Ads was able to recover 86% of advertiser spend in DV360 and 89% for Google Display Ads.",POS,0.5168636441230774
442,"People who are pregnant usually experience only fever, fatigue and muscle aches, the CDC says, but the illness can cause pregnancy loss or premature birth, and can cause serious illness or death in newborns. ",NEG,0.8467262983322144
443,"All in all, it was a good day for the livestock complex as all three markets closed higher and pork cutout...",POS,0.9141335487365723
444,"Russian President Vladimir Putin suffered a crushing election defeat. In Almaty, that is.",NEG,0.9406086206436157
445,"But it also acknowledged that its Fly Delta app and Delta’s website have had spotty service, being overwhelmed by the hundreds of thousands of customers trying to get help. That’s making it difficult for customers to get information about their flights or rebooking.",NEG,0.9722912311553955
446,"Nearly 90% of the sick people, all of whom were hospitalized, reported eating meats like turkey, liverwurst and ham sliced at deli counters.",NEG,0.7325576543807983
447,"The vote was also held in Russian-occupied territories of Ukraine, where hundreds of thousands of Russian soldiers are located. Moscow illegally annexed the regions since launching the invasion, though it remains unclear how much of the territory it controls.",NEG,0.7360305190086365
448,"“But there is no place on any campus in America [or] any place in America for antisemitism or hate speech or threats of violence of any kind whether against Jews or anyone else,” Biden continued.",NEG,0.9293758869171143
449,At least two people have died and 28 were hospitalized in an outbreak of listeria food poisoning linked to meat sliced at grocery store deli counters across a dozen states.,NEG,0.9713057279586792
450,"“I will do everything in my power to unite the Democratic Party — and unite our nation — to defeat Donald Trump and his extreme Project 2025 agenda,” she said.",POS,0.7815656065940857
451,"The White House is also proposing further investments in the “Trusted Workforce 2.0” strategy, which aims to bolster cybersecurity and personnel vetting procedures governmentwide.",POS,0.5499336123466492
452,"This comment has raised eyebrows and ignited debate about religious bias in American politics. The suggestion that a candidate's Jewish faith could be seen as a liability, particularly in progressive circles, has led to criticism from various quarters.",NEG,0.5811176896095276
453,But his faltering performance at CNN’s debate on June 27 shocked many Americans in what was their most extensive exposure to the president since the last round of debates in 2020.,NEG,0.7725319862365723
454,"He has won three statewide races — two as attorney general, one as governor — with a tightly scripted, disciplined campaign style, offering voters something of a lower-key alternative to the state’s brash political star, Sen. John Fetterman.",POS,0.7591392993927002
455,See the best ads of the last week - all in one place.,POS,0.9749528169631958
456,"""Thank you, President Biden, for always putting our country first,"" the Democratic two-term governor wrote.",POS,0.9879206418991089
457,Back-to-school technology is on sale and hugely discounted at Walmart right now.,POS,0.9488045573234558
458,"One key theme in the budget plan is an effort to help families afford their basic needs, as the impact of inflation hitting a four-decade high in 2022 continues to leave many voters feeling as though they're worse off under Biden.",NEG,0.5669553279876709
459,"In an “updated approach” announced in a blog post today, Google revealed it won’t be “deprecating third-party cookies.” Instead, it’s introducing a “new experience in Chrome” that lets users make an informed choice across their web browsing, which they’d be able to adjust at any time.",POS,0.7223484516143799
460,"Israeli forces seized the main border crossing between Egypt and southern Gaza earlier today, in what Israel and the US say is a limited offensive rather than a full-out offensive on the city.",NEG,0.7023544907569885
461,"Some held signs thanking Biden, including one on a stroller that read: “My future is brighter because of you.”",POS,0.9832251071929932
462,Officials added: 'Our investigation is ongoing to determine which deli meat may be contaminated. We do not have information to show that people are getting sick from prepackaged deli meats.',NEG,0.7027928829193115
463,"Beshear has presided over record economic growth in Kentucky, and he typically begins his briefings by promoting the state’s latest economic wins. He frequently mentions his Christian faith and how it guides his policymaking.",POS,0.872753381729126
464,"ImageFX also includes suggestions for the style you'd like your image rendered in, such as photorealistic, 35mm film, minimal, sketch, handmade, and more. This combination of features makes ImageFX the perfect for beginners who want to experiment. ",POS,0.9642252326011658
465,The best no-frills AI image generator with unlimited prompts and a straightforward interface.,POS,0.9229481220245361
466,"In a statement, it hailed the courage of ""the many Russian citizens who peacefully protested against this attack on their fundamental political rights"".",POS,0.6626791954040527
467,"The death toll in the southern Ukrainian city of Odesa has now risen to 14 while a further 46 have been injured, according to the region’s governor.",NEG,0.8065077662467957
468,"Russia has occupied Crimea since invading the peninsula in 2014. A bridge connecting it to the Russian mainland was opened in 2018, but has been attacked and forced to close twice since the start of the war in Ukraine.",NEG,0.8217235207557678
469,"Rising from a state House seat representing his hometown of Abington to the governor’s mansion, Shapiro built a reputation for being a hard worker and a skilled negotiator. And he has projected those attributes onto his administration’s brand with the slogan “Get S**t Done.” ",POS,0.7474631071090698
470,"Criteo also noted that, based on its testing, Google Ad Manager captured the majority of ad spend against Criteo’s treatment group, which suggests that the Privacy Sandbox would boost GAM’s market share from 23% to 83%.",POS,0.6251729130744934
471,"What’s next. Google hasn’t provided a specific timeline for the new approach, likely to avoid the pitfalls of previous delays.",NEG,0.826976478099823
472,"Context: There was a surge in police reform talks following the murder of George Floyd, a Black man who was killed by Minneapolis police in 2020. But the talks ultimately collapsed in September 2021, with negotiators saying their differences were simply too vast.",NEG,0.8543482422828674
473,A multi-state listeria outbreak linked to deli meat has left 28 people hospitalized and two dead.,NEG,0.9742045998573303
474,"If your travel nightmare has led to additional meal, transportation and lodging expenses, save your receipts.",NEG,0.8518996238708496
475,"Dr. Kevin O'Connor said in an update released by the White House that Biden's Covid ""symptoms have resolved almost completely.""",POS,0.6651268601417542
476,"Some context: Multiple sources have told CNN that Schumer and Jeffries will endorse Harris as soon as today. At a news conference earlier today, Jeffries said he was “excited” to meet with Harris later in the day.",POS,0.807361900806427
477,"In a statement to NPR, Delta Air Lines acknowledged the Department of Transportation’s notice of the investigation and said it is ""fully cooperating"" with the department.",POS,0.5843950510025024
478,"Pennsylvania Republicans are reacting positively to Trump’s choice of J.D. Vance — a veteran, venture capitalist and one-time Trump critic — as his pick for vice president.",POS,0.772582471370697
479,The environment in which kids grow up today is hostile to human development.,NEG,0.9679967164993286
480,"""History will remember Joe Biden as not just a quitter, which he is, but one of the worst presidents in the United States of America,"" Vance told supporters in Radford, Virginia. ""But, my friends, Kamala Harris is a million times worse.""",NEG,0.9819455742835999
481,"Armed men were guarding Russian high-ranking representatives and checking Ukrainian passports of Avdiivka residents, mostly elderly people who became emaciated shadows of themselves after months of suffering and fear.",NEG,0.8421786427497864
482,Many had hoped Navalny’s death would spark a wave of opposition that would sweep him out of power,NEG,0.6987664103507996
483,"Amazon Prime Day is finally here with some amazing deals. If you’ve had your eye on a LEGO set, now is the time to act.",POS,0.9929963946342468
484,Biden’s campaign: Biden’s campaign and its connected fundraising organizations raised $53 million in February.,POS,0.7603498101234436
485,Josh Shapiro is known for his practical approach to politics and ability to work with both parties. ,POS,0.8800453543663025
486,"We are independent, beholden to no corporate interests or profit motives. We’re strictly nonpartisan, with no political agenda, no policy preferences, and no opinion content. And we are nonprofit, allowing us to offer all of our journalism at no cost thanks to the generosity of thousands of people across Pennsylvania.",POS,0.946624219417572
487,"Burgos said choosing the right vice presidential nominee is crucial to secure the votes of moderate Republicans, “who understand that you have to govern and not throw tantrums.”",POS,0.6268731951713562
488,The Atlanta-based carrier lags behind competitors in returning to normal operations after the CrowdStrike software update grounded flights globally on Friday.,NEG,0.6557315587997437
489,"We cannot afford to leave journalism — a vital component of our beloved communities — in the hands of absent corporate owners, hedge funds, and agenda-driven billionaires. Many have spent the past two decades gutting our local news institutions.",NEG,0.9585503935813904
490,"To follow Corporate Natalie’s humorous adventures juggling work and life, check out her Instagram page. Learn more here about how Adobe Acrobat AI Assistant can help you unlock new value from your documents to create impactful content and level up your productivity.",POS,0.9259216785430908
491,"Shapiro was appearing with Environmental Protection Agency Secretary Mike Reagan and Allegheny County Executive Sara Innamorato to celebrate securing nearly $400 million to cut pollution. The money will help industrial facilities like Castle Builders Supply run cleaner operations, and it will fund carbon capture technology to lower greenhouse gas emissions.",POS,0.939264714717865
492,"“Kamala Harris is going to be an amazing president,” he said.",POS,0.991192638874054
493,"She noted that she got to ""personally know President Joe Biden"" in her time in office and thanked him for his service to the country.",POS,0.9699667692184448
494,WASHINGTON — President Joe Biden warned Tuesday of rising antisemitism in the U.S. and said too many are forgetting the attack on Israel in October.,NEG,0.699713408946991
495,"Remember: Earlier today, GOP Rep. Tim Burchett described Harris as a “DEI hire,” a comment characterized as racist and offensive by Congressional Black Caucus Chairman Steve Horsford.",NEG,0.9312788844108582
496,"The FBI Boston Division recovered 22 artifacts stolen from Japan, including the artwork above. During World War II, various treasures from the Ryukyu Kingdom were stolen.",NEG,0.6733910441398621
497,"Listeria symptoms usually start within two weeks of eating food contaminated with the bacteria, but may start as early as the same day or as late as 10 weeks after, the CDC said. Symptoms include fever, muscle aches, tiredness, headache, stiff neck, confusion, loss of balance and seizures.",NEG,0.8590086102485657
498,Microsoft Just Shared 1 Big Tip for Managing AI at Your Business,POS,0.7108495831489563
499,Improve the Wellbeing of Children and Families. High-quality early childhood education improves the lives of both children and their parents. HHS is committed to supporting the country’s most vulnerable children and families.,POS,0.9701401591300964
