,Unnamed: 0,Sentence,Sentence Encodings,Phrases,Values,word_number,mean_confidence_difference,max_confidence_difference,min_confidence_difference,range_confidence_difference,std_confidence_difference,mean_confidence,max_confidence,min_confidence,range_confidence,std_confidence,original_confidence,original_label,amount_label_switched,above_0.05,above_0.1,above_0.2,above_0.3,below_-0.05,below_-0.1,below_-0.2,below_-0.3,between_+-0.05
49,49,A Delta representative did not immediately respond to a request for comment Tuesday.   ,"{'comment': '0', 'A Delta representative': '0', 'immediately respond': '1', 'a request': '0', 'did not immediately respond': '1', 'Delta': '0', 'representative': '0', 'immediately': '0', 'respond': '0', 'request': '0', 'Tuesday.': '0', '': '0'}","['comment', 'A Delta representative', 'immediately respond', 'a request', 'did not immediately respond', 'Delta', 'representative', 'immediately', 'respond', 'request', 'Tuesday.', '']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",16,-0.06279443701108296,0.009374678134918213,-0.30452704429626465,0.31390172243118286,0.12059592425906272,0.574751486380895,0.8164840936660767,0.5025823712348938,0.31390172243118286,0.12059592425906272,0.511957049369812,NEG,6,0,0,0,0,4,0,1,3,4
50,50,"“Our goal is to enable independent research that assesses the classifier’s effectiveness, analyzes its real-world application, surfaces relevant considerations for such use, and explores the characteristics of AI-generated content,” OpenAI said in a statement.","{'to enable': '1', 'independent research': '1', 'the classifier’s effectiveness': '1', 'such use': '0', 'surfaces': '1', 'analyzes': '1', 'AI-generated content': '0', 'OpenAI': '0', 'assesses': '1', 'explores': '1', 'world application': '1', 'its real-world application': '1', 'the characteristics': '0', 'Our goal': '1', 'relevant considerations': '1', 'said': '0', 'that': '0', 'generated': '0', 'a statement': '0', '“Our': '0', 'goal': '0', 'enable': '0', 'independent': '0', 'research': '0', 'classifier’s': '0', 'effectiveness,': '0', 'real-world': '1', 'application,': '0', 'relevant': '1', 'considerations': '0', 'use,': '0', 'characteristics': '0', 'AI-generated': '0', 'content,”': '0', 'statement.': '0'}","['to enable', 'independent research', 'the classifier’s effectiveness', 'such use', 'surfaces', 'analyzes', 'AI-generated content', 'OpenAI', 'assesses', 'explores', 'world application', 'its real-world application', 'the characteristics', 'Our goal', 'relevant considerations', 'said', 'that', 'generated', 'a statement', '“Our', 'goal', 'enable', 'independent', 'research', 'classifier’s', 'effectiveness,', 'real-world', 'application,', 'relevant', 'considerations', 'use,', 'characteristics', 'AI-generated', 'content,”', 'statement.']","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",34,-0.0002469189705387239,0.15523719787597656,-0.050328731536865234,0.2055659294128418,0.0430116009490457,0.6701562173904911,0.7202380299568176,0.5146721005439758,0.2055659294128418,0.0430116009490457,0.6699092984199524,POS,4,4,1,0,0,1,0,0,0,29
51,51,"Four major environmental and climate groups endorsed Kamala Harris for president Monday, according to a joint news release from the groups.","{'Four major environmental and climate groups': '1', 'Kamala Harris': '0', 'news release': '0', 'the groups': '0', 'endorsed': '1', 'a joint news release': '0', 'according': '0', 'climate groups': '0', 'joint news': '0', 'president': '0', 'Four': '0', 'major': '1', 'environmental': '0', 'climate': '0', 'groups': '0', 'Kamala': '0', 'Harris': '0', 'Monday,': '0', 'joint': '0', 'news': '0', 'release': '0', 'groups.': '0'}","['Four major environmental and climate groups', 'Kamala Harris', 'news release', 'the groups', 'endorsed', 'a joint news release', 'according', 'climate groups', 'joint news', 'president', 'Four', 'major', 'environmental', 'climate', 'groups', 'Kamala', 'Harris', 'Monday,', 'joint', 'news', 'release', 'groups.']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",21,0.01895829250938014,0.09343677759170532,-0.06403905153274536,0.15747582912445068,0.03701803452660302,0.6908295531021921,0.7738268971443176,0.6163510680198669,0.15747582912445068,0.03701803452660302,0.7097878456115723,POS,3,3,2,0,0,2,0,0,0,15
52,52,"Tech companies earn staggering profits by targeting ads to us based on our online behavior. This incentivizes all online actors to collect as much of our behavioral information as possible, and then sell it to ad tech companies and the data brokers that service them. This pervasive online behavioral surveillance...","{'earn': '1', 'them': '0', 'our behavioral information': '0', 'service': '0', 'targeting': '0', 'incentivizes': '1', 'tech companies': '0', 'it': '0', 'Tech companies': '0', 'ad tech': '0', 'online behavior': '0', 'This pervasive online behavioral surveillance': '1', 'data brokers': '0', 'then sell': '0', 'behavioral information': '0', 'all online actors': '0', 'This': '0', 'the data brokers': '0', 'us': '0', 'behavioral surveillance': '0', 'staggering profits': '1', 'to collect': '0', 'online actors': '0', 'ad tech companies': '0', 'ads': '0', 'that': '0', 'our online behavior': '0', 'based': '0', 'Tech': '0', 'companies': '0', 'staggering': '1', 'profits': '0', 'online': '0', 'behavior.': '0', 'actors': '0', 'collect': '0', 'much': '0', 'behavioral': '0', 'information': '0', 'possible,': '0', 'sell': '0', 'ad': '0', 'tech': '0', 'data': '0', 'brokers': '0', 'them.': '0', 'pervasive': '1', 'surveillance...': '0'}","['earn', 'them', 'our behavioral information', 'service', 'targeting', 'incentivizes', 'tech companies', 'it', 'Tech companies', 'ad tech', 'online behavior', 'This pervasive online behavioral surveillance', 'data brokers', 'then sell', 'behavioral information', 'all online actors', 'This', 'the data brokers', 'us', 'behavioral surveillance', 'staggering profits', 'to collect', 'online actors', 'ad tech companies', 'ads', 'that', 'our online behavior', 'based', 'Tech', 'companies', 'staggering', 'profits', 'online', 'behavior.', 'actors', 'collect', 'much', 'behavioral', 'information', 'possible,', 'sell', 'ad', 'tech', 'data', 'brokers', 'them.', 'pervasive', 'surveillance...']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",50,0.03591126851413561,0.16821670532226562,-0.05437976121902466,0.22259646654129028,0.04965528550769286,0.6331617171349733,0.7234527468681335,0.5008562803268433,0.22259646654129028,0.04965528550769286,0.6690729856491089,POS,2,8,6,0,0,1,0,0,0,33
53,53,"“We’re at risk of people not knowing the truth,” Biden said of the horrors of the Holocaust, when 6 million Jews were systematically killed by Nazi Germany and its collaborators. “This hatred continues to lie deep in the hearts of too many people in the world.”","{'We': '0', 'risk': '1', 'the horrors': '1', 'people': '0', '’re': '0', 'the hearts': '0', '6 million Jews': '1', 'Biden': '0', 'many people': '0', 'systematically killed': '1', 'when systematically killed': '1', 'This hatred': '1', 'too many people': '1', 'continues': '0', 'its collaborators': '0', 'not knowing': '0', 'the truth': '0', 'Nazi Germany': '1', 'said': '0', 'to lie': '1', 'the world': '0', 'the Holocaust': '1', '“We’re': '0', 'knowing': '0', 'truth,”': '0', 'horrors': '1', 'Holocaust,': '1', '6': '0', 'million': '0', 'Jews': '0', 'systematically': '0', 'killed': '1', 'Nazi': '1', 'Germany': '0', 'collaborators.': '0', '“This': '0', 'hatred': '1', 'lie': '1', 'deep': '0', 'hearts': '0', 'many': '0', 'world.”': '0'}","['We', 'risk', 'the horrors', 'people', '’re', 'the hearts', '6 million Jews', 'Biden', 'many people', 'systematically killed', 'when systematically killed', 'This hatred', 'too many people', 'continues', 'its collaborators', 'not knowing', 'the truth', 'Nazi Germany', 'said', 'to lie', 'the world', 'the Holocaust', '“We’re', 'knowing', 'truth,”', 'horrors', 'Holocaust,', '6', 'million', 'Jews', 'systematically', 'killed', 'Nazi', 'Germany', 'collaborators.', '“This', 'hatred', 'lie', 'deep', 'hearts', 'many', 'world.”']","[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",46,0.0005234565053667341,0.011591196060180664,-0.0017351508140563965,0.01332634687423706,0.002450557480983151,0.9733998690332685,0.9756584763526917,0.9623321294784546,0.01332634687423706,0.002450557480983151,0.9739233255386353,NEG,0,0,0,0,0,0,0,0,0,42
54,54,"Vice President Kamala Harris laid out the case against Donald Trump when she greeted with campaign staff at Wilmington headquarters on Monday, showcasing a campaign speech that also laid out a vision for the future. ","{'Vice President Kamala Harris': '0', 'Monday': '0', 'a campaign speech': '1', 'a vision': '1', 'she': '0', 'the future': '1', 'Wilmington headquarters': '0', 'Donald Trump': '0', 'that': '0', 'showcasing': '0', 'also laid': '0', 'campaign staff': '0', 'campaign speech': '0', 'the case': '0', 'when greeted': '1', 'laid': '0', 'Vice': '0', 'President': '0', 'Kamala': '0', 'Harris': '0', 'case': '0', 'Donald': '0', 'Trump': '0', 'greeted': '1', 'campaign': '0', 'staff': '0', 'Wilmington': '0', 'headquarters': '0', 'Monday,': '0', 'speech': '0', 'also': '0', 'vision': '1', 'future.': '1', '': '0'}","['Vice President Kamala Harris', 'Monday', 'a campaign speech', 'a vision', 'she', 'the future', 'Wilmington headquarters', 'Donald Trump', 'that', 'showcasing', 'also laid', 'campaign staff', 'campaign speech', 'the case', 'when greeted', 'laid', 'Vice', 'President', 'Kamala', 'Harris', 'case', 'Donald', 'Trump', 'greeted', 'campaign', 'staff', 'Wilmington', 'headquarters', 'Monday,', 'speech', 'also', 'vision', 'future.', '']","[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",36,-0.046680966019630434,0.006609141826629639,-0.17085802555084229,0.17746716737747192,0.04890472924941435,0.5527434140443802,0.676920473575592,0.4994533061981201,0.17746716737747192,0.04890472924941435,0.5060624480247498,POS,14,0,0,0,0,8,8,0,4,14
55,55,Here in Kensington hundreds of voters arrived forming a queue half a mile long. Many chanted “Putin is a killer” as they waited to spoil their ballot.,"{'a queue': '0', 'to spoil': '1', 'voters': '0', 'Here arrived': '0', 'Kensington': '0', 'a killer': '1', 'their ballot': '0', 'Putin': '0', 'long forming': '0', 'chanted': '1', 'waited': '0', 'they': '0', 'hundreds': '0', 'arrived': '0', 'forming': '0', 'queue': '0', 'half': '0', 'mile': '0', 'long.': '0', 'Many': '1', '“Putin': '0', 'killer”': '1', 'spoil': '1', 'ballot.': '0'}","['a queue', 'to spoil', 'voters', 'Here arrived', 'Kensington', 'a killer', 'their ballot', 'Putin', 'long forming', 'chanted', 'waited', 'they', 'hundreds', 'arrived', 'forming', 'queue', 'half', 'mile', 'long.', 'Many', '“Putin', 'killer”', 'spoil', 'ballot.']","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",27,0.02191287019978399,0.39228683710098267,-0.02721571922302246,0.4195025563240051,0.09041200333751903,0.8765740420507349,0.9257026314735413,0.5062000751495361,0.4195025563240051,0.09041200333751903,0.8984869122505188,NEG,1,1,1,0,2,0,0,0,0,20
56,56,"Delta's meltdown mirrors that of Southwest Airlines, which canceled nearly 17,000 flights over 15 days in December 2022. A Transportation Department investigation ended with Southwest agreeing to pay a $35 million fine as part of a $140 million settlement.","{'a $140 million settlement': '1', 'nearly 17,000 flights': '1', 'part': '0', '15 days': '1', 'A Transportation Department investigation': '0', 'a $35 million fine': '1', 'to pay': '0', 'Southwest': '0', ""Delta's meltdown mirrors"": '1', 'canceled': '1', 'that': '0', 'Southwest Airlines': '0', 'meltdown mirrors': '1', 'December': '0', 'agreeing': '0', 'ended': '0', 'which': '0', ""Delta's"": '0', 'meltdown': '1', 'mirrors': '0', 'Airlines,': '0', 'nearly': '0', '17,000': '1', 'flights': '0', '15': '1', 'days': '0', '2022.': '0', 'Transportation': '0', 'Department': '0', 'investigation': '0', 'pay': '0', '$35': '1', 'million': '1', 'fine': '1', '$140': '1', 'settlement.': '1'}","['a $140 million settlement', 'nearly 17,000 flights', 'part', '15 days', 'A Transportation Department investigation', 'a $35 million fine', 'to pay', 'Southwest', ""Delta's meltdown mirrors"", 'canceled', 'that', 'Southwest Airlines', 'meltdown mirrors', 'December', 'agreeing', 'ended', 'which', ""Delta's"", 'meltdown', 'mirrors', 'Airlines,', 'nearly', '17,000', 'flights', '15', 'days', '2022.', 'Transportation', 'Department', 'investigation', 'pay', '$35', 'million', 'fine', '$140', 'settlement.']","[1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",39,0.00561147928237915,0.07993292808532715,-0.009724199771881104,0.08965712785720825,0.017164460851929627,0.9440687298774719,0.9594044089317322,0.8697472810745239,0.08965712785720825,0.017164460851929627,0.9496802091598511,NEG,0,1,0,0,0,0,0,0,0,35
57,57,"I love Haiku and Anthropic seems to love it even more, naming its smallest AI model after the Japanese poetry style. “Write a haiku that simultaneously expresses the beauty of nature and the futility of human existence. The haiku should work on both literal and metaphorical levels.”","{'Write': '0', 'The haiku': '0', 'the beauty': '1', 'it': '0', 'simultaneously expresses': '1', 'should work': '0', 'nature': '1', 'human existence': '1', 'Japanese poetry': '0', 'metaphorical levels': '1', 'poetry style': '0', 'seems': '0', 'love': '1', 'to more love': '1', 'I': '0', 'the futility': '1', 'Haiku': '0', 'its smallest AI model': '0', 'that': '0', 'a haiku': '0', 'naming': '0', 'the Japanese poetry style': '0', 'both literal and metaphorical levels': '0', 'Anthropic': '0', 'even': '0', 'more,': '0', 'smallest': '0', 'AI': '0', 'model': '0', 'Japanese': '0', 'poetry': '0', 'style.': '0', '“Write': '0', 'haiku': '0', 'simultaneously': '0', 'expresses': '0', 'beauty': '1', 'futility': '1', 'human': '1', 'existence.': '1', 'work': '0', 'literal': '0', 'metaphorical': '0', 'levels.”': '0'}","['Write', 'The haiku', 'the beauty', 'it', 'simultaneously expresses', 'should work', 'nature', 'human existence', 'Japanese poetry', 'metaphorical levels', 'poetry style', 'seems', 'love', 'to more love', 'I', 'the futility', 'Haiku', 'its smallest AI model', 'that', 'a haiku', 'naming', 'the Japanese poetry style', 'both literal and metaphorical levels', 'Anthropic', 'even', 'more,', 'smallest', 'AI', 'model', 'Japanese', 'poetry', 'style.', '“Write', 'haiku', 'simultaneously', 'expresses', 'beauty', 'futility', 'human', 'existence.', 'work', 'literal', 'metaphorical', 'levels.”']","[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",47,-0.0023762445117152015,0.006038844585418701,-0.010856211185455322,0.016895055770874023,0.0036985217005809975,0.9829489450122035,0.9914289116859436,0.9745338559150696,0.016895055770874023,0.0036985217005809975,0.9805727005004883,POS,1,0,1,0,0,0,0,0,0,43
58,58,"Meanwhile, Apple is racing to make upgrades to its AI assistant, Siri, to compete with its rivals’ latest offerings.","{'its AI assistant': '0', 'Apple': '0', 'to make': '0', 'its rivals’ latest offerings': '1', 'latest offerings': '1', 'to compete': '1', 'upgrades': '1', 'Meanwhile is racing': '0', 'Siri': '0', 'Meanwhile,': '0', 'racing': '0', 'make': '0', 'AI': '0', 'assistant,': '0', 'Siri,': '0', 'compete': '1', 'rivals’': '0', 'latest': '0', 'offerings.': '1'}","['its AI assistant', 'Apple', 'to make', 'its rivals’ latest offerings', 'latest offerings', 'to compete', 'upgrades', 'Meanwhile is racing', 'Siri', 'Meanwhile,', 'racing', 'make', 'AI', 'assistant,', 'Siri,', 'compete', 'rivals’', 'latest', 'offerings.']","[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",19,-0.038153813435481146,0.020259439945220947,-0.12150365114212036,0.1417630910873413,0.041612011258667606,0.5626343351144057,0.6459841728210449,0.5042210817337036,0.1417630910873413,0.041612011258667606,0.5244805216789246,POS,6,0,0,0,0,2,3,0,0,14
59,59,"In a show of party unity, state convention delegations have declared their support for Vice President Kamala Harris as the Democratic presidential nominee. These endorsements represent more than enough delegates to clinch the party's nomination.","{'enough delegates': '1', 'have declared': '1', 'state convention': '0', 'Vice President Kamala Harris': '0', 'their support': '1', 'presidential nominee': '0', 'party unity': '1', 'the Democratic presidential nominee': '0', 'These endorsements': '1', ""the party's nomination"": '0', 'convention delegations': '0', 'to clinch': '0', 'state convention delegations': '0', 'represent': '0', 'a show': '0', 'show': '0', 'party': '0', 'unity,': '1', 'state': '0', 'convention': '0', 'delegations': '0', 'declared': '1', 'support': '1', 'Vice': '0', 'President': '0', 'Kamala': '0', 'Harris': '0', 'Democratic': '0', 'presidential': '0', 'nominee.': '0', 'endorsements': '1', 'enough': '1', 'delegates': '0', 'clinch': '0', ""party's"": '0', 'nomination.': '0'}","['enough delegates', 'have declared', 'state convention', 'Vice President Kamala Harris', 'their support', 'presidential nominee', 'party unity', 'the Democratic presidential nominee', 'These endorsements', ""the party's nomination"", 'convention delegations', 'to clinch', 'state convention delegations', 'represent', 'a show', 'show', 'party', 'unity,', 'state', 'convention', 'delegations', 'declared', 'support', 'Vice', 'President', 'Kamala', 'Harris', 'Democratic', 'presidential', 'nominee.', 'endorsements', 'enough', 'delegates', 'clinch', ""party's"", 'nomination.']","[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",35,0.0355757110648685,0.14928805828094482,-0.053182780742645264,0.2024708390235901,0.04756638363944642,0.8035909897751279,0.8923494815826416,0.6898786425590515,0.2024708390235901,0.04756638363944642,0.8391667008399963,POS,0,7,5,0,0,1,0,0,0,23
60,60,"He cited specific reports from Jewish students of being physically assaulted or harassed while walking on campus, antisemitic statements, including that Jewish students should “go back to Poland,” verbal abuse and swastikas found on dorm room doors.","{'He': '0', 'Poland': '0', 'campus': '0', 'specific reports': '0', 'including': '0', 'room doors': '0', 'should back go': '1', 'antisemitic statements': '1', 'harassed': '1', 'dorm room': '0', 'dorm room doors': '0', 'walking': '0', 'physically assaulted': '1', 'swastikas': '1', 'that Jewish students': '0', 'verbal abuse': '1', 'found': '0', 'Jewish students': '0', 'cited': '0', 'specific': '0', 'reports': '0', 'Jewish': '0', 'students': '0', 'physically': '1', 'assaulted': '1', 'campus,': '0', 'antisemitic': '1', 'statements,': '0', '“go': '0', 'back': '1', 'Poland,”': '0', 'verbal': '1', 'abuse': '1', 'dorm': '0', 'room': '0', 'doors.': '0'}","['He', 'Poland', 'campus', 'specific reports', 'including', 'room doors', 'should back go', 'antisemitic statements', 'harassed', 'dorm room', 'dorm room doors', 'walking', 'physically assaulted', 'swastikas', 'that Jewish students', 'verbal abuse', 'found', 'Jewish students', 'cited', 'specific', 'reports', 'Jewish', 'students', 'physically', 'assaulted', 'campus,', 'antisemitic', 'statements,', '“go', 'back', 'Poland,”', 'verbal', 'abuse', 'dorm', 'room', 'doors.']","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0]",37,0.0022501746813456216,0.010062158107757568,-0.006370842456817627,0.016433000564575195,0.0036368035681813154,0.9563896258672079,0.9650106430053711,0.9485776424407959,0.016433000564575195,0.0036368035681813154,0.9586398005485535,NEG,0,0,0,0,0,0,0,0,0,36
61,61,"Democrats are moving forward with plans to select their next presidential nominee virtually, despite Biden’s dropping his re-election bid, the party announced tonight.","{'the party': '0', 'presidential nominee': '0', '-election': '0', 'his re': '0', 'announced': '0', 're-': '0', 'to virtually select': '0', 'Biden': '0', 'are forward moving': '1', 'plans': '0', 'Democrats': '0', 'their next presidential nominee': '0', 'election bid': '0', '-election bid': '0', 'dropping': '0', 'moving': '1', 'forward': '1', 'select': '0', 'next': '0', 'presidential': '0', 'nominee': '0', 'virtually,': '0', 'despite': '0', 'Biden’s': '0', 're-election': '0', 'bid,': '0', 'party': '0', 'tonight.': '0'}","['the party', 'presidential nominee', '-election', 'his re', 'announced', 're-', 'to virtually select', 'Biden', 'are forward moving', 'plans', 'Democrats', 'their next presidential nominee', 'election bid', '-election bid', 'dropping', 'moving', 'forward', 'select', 'next', 'presidential', 'nominee', 'virtually,', 'despite', 'Biden’s', 're-election', 'bid,', 'party', 'tonight.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23,-0.024946611374616623,0.016369163990020752,-0.08573532104492188,0.10210448503494263,0.03394372796104318,0.543962936848402,0.6047516465187073,0.5026471614837646,0.10210448503494263,0.03394372796104318,0.5190163254737854,POS,12,0,0,0,0,5,3,1,1,18
62,62,"If elected president, she would make history on multiple fronts: the first female president, the second Black president, and the first president of South Asian descent. She’ll also be a role model for confidently living out your faith in public while respecting others’ religious values.","{'first president': '1', 'others’ religious values': '1', 'respecting': '1', 'she': '0', 'religious values': '0', 'elected': '0', 'confidently living': '1', 'role model': '1', 'the second Black president': '1', 'female president': '1', 'multiple fronts': '1', 'She': '0', 'history': '0', 'your faith': '0', 'would make': '1', 'Asian descent': '0', 'South Asian descent': '0', 'a role model': '1', 'the first female president': '1', 'the first president': '1', 'Black president': '1', 'president,': '0', 'would': '0', 'make': '0', 'multiple': '1', 'fronts:': '1', 'first': '1', 'female': '1', 'second': '1', 'Black': '1', 'president': '0', 'South': '1', 'Asian': '1', 'descent.': '1', 'She’ll': '0', 'also': '0', 'role': '1', 'model': '1', 'confidently': '1', 'living': '0', 'faith': '1', 'public': '0', 'others’': '0', 'religious': '0', 'values.': '0'}","['first president', 'others’ religious values', 'respecting', 'she', 'religious values', 'elected', 'confidently living', 'role model', 'the second Black president', 'female president', 'multiple fronts', 'She', 'history', 'your faith', 'would make', 'Asian descent', 'South Asian descent', 'a role model', 'the first female president', 'the first president', 'Black president', 'president,', 'would', 'make', 'multiple', 'fronts:', 'first', 'female', 'second', 'Black', 'president', 'South', 'Asian', 'descent.', 'She’ll', 'also', 'role', 'model', 'confidently', 'living', 'faith', 'public', 'others’', 'religious', 'values.']","[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",45,0.005526881747775608,0.038019537925720215,-0.0052332282066345215,0.043252766132354736,0.008953548657182276,0.9689316935009427,0.9796918034553528,0.936439037322998,0.043252766132354736,0.008953548657182276,0.9744585752487183,POS,0,0,0,0,0,0,0,0,0,45
63,63,"The president spoke out forcefully against intensifying antisemitism and Islamophobia in the days after Hamas’ attacks on Israel, saying in an October 19 Oval Office address that Americans “can’t stand by and stand silent.” Yet in the seven months since the war began, Islamophobic and antisemitic incidents have significantly increased.","{'ca n’t stand': '1', 'the war': '0', 'the days': '0', 'Yet have significantly increased': '1', 'Americans': '0', 'an October 19 Oval Office address': '0', 'Israel': '0', 'The president': '0', 'intensifying': '1', 'stand': '0', 'Islamophobia': '1', 'saying': '0', 'forcefully spoke': '1', 'antisemitic incidents': '1', 'Islamophobic': '1', 'the seven months': '0', 'antisemitism': '1', 'began': '0', 'Hamas': '1', 'significantly increased': '1', 'president': '0', 'spoke': '0', 'forcefully': '1', 'days': '0', 'Hamas’': '1', 'attacks': '1', 'Israel,': '0', 'October': '0', '19': '0', 'Oval': '0', 'Office': '0', 'address': '0', '“can’t': '1', 'silent.”': '1', 'Yet': '0', 'seven': '0', 'months': '0', 'since': '0', 'war': '0', 'began,': '0', 'antisemitic': '1', 'incidents': '1', 'significantly': '1', 'increased.': '1'}","['ca n’t stand', 'the war', 'the days', 'Yet have significantly increased', 'Americans', 'an October 19 Oval Office address', 'Israel', 'The president', 'intensifying', 'stand', 'Islamophobia', 'saying', 'forcefully spoke', 'antisemitic incidents', 'Islamophobic', 'the seven months', 'antisemitism', 'began', 'Hamas', 'significantly increased', 'president', 'spoke', 'forcefully', 'days', 'Hamas’', 'attacks', 'Israel,', 'October', '19', 'Oval', 'Office', 'address', '“can’t', 'silent.”', 'Yet', 'seven', 'months', 'since', 'war', 'began,', 'antisemitic', 'incidents', 'significantly', 'increased.']","[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",50,0.005203859372572465,0.2797521948814392,-0.08402115106582642,0.3637733459472656,0.06275212549513516,0.788953884081407,0.8781788945198059,0.5144055485725403,0.3637733459472656,0.06275212549513516,0.7941577434539795,NEG,0,8,1,1,0,8,0,0,0,26
64,64,"Alternatively, Harris could pick Whitmer as her running mate “to create a high risk, potentially high reward all-female ticket, which would certainly generate a lot of excitement,” Brownstein said.","{'Alternatively could pick': '0', 'which': '0', 'excitement': '1', 'Whitmer': '0', 'high risk': '0', 'female ticket': '0', 'certainly generate': '1', 'reward': '1', 'running mate': '0', 'to create': '0', 'Harris': '0', 'would certainly generate': '1', 'said': '0', 'potentially high reward all-female ticket': '1', 'her running mate': '0', 'Brownstein': '0', 'a high risk': '0', 'a lot': '0', 'Alternatively,': '0', 'could': '0', 'pick': '0', 'running': '0', 'mate': '0', '“to': '0', 'create': '0', 'high': '0', 'risk,': '0', 'potentially': '0', 'all-female': '0', 'ticket,': '0', 'would': '0', 'certainly': '0', 'generate': '0', 'lot': '1', 'excitement,”': '1', 'said.': '0'}","['Alternatively could pick', 'which', 'excitement', 'Whitmer', 'high risk', 'female ticket', 'certainly generate', 'reward', 'running mate', 'to create', 'Harris', 'would certainly generate', 'said', 'potentially high reward all-female ticket', 'her running mate', 'Brownstein', 'a high risk', 'a lot', 'Alternatively,', 'could', 'pick', 'running', 'mate', '“to', 'create', 'high', 'risk,', 'potentially', 'all-female', 'ticket,', 'would', 'certainly', 'generate', 'lot', 'excitement,”', 'said.']","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",29,0.011099103619070613,0.2029368281364441,-0.05058693885803223,0.2535237669944763,0.050950232355214016,0.8369824851260466,0.8986685276031494,0.6451447606086731,0.2535237669944763,0.050950232355214016,0.8480815887451172,POS,2,4,2,2,0,1,0,0,0,27
65,65,Medical research advances and health news,"{'research advances': '1', 'Medical research advances': '1', 'Medical research': '0', 'health news': '0', 'Medical': '0', 'research': '0', 'advances': '1', 'health': '0', 'news': '0'}","['research advances', 'Medical research advances', 'Medical research', 'health news', 'Medical', 'research', 'advances', 'health', 'news']","[1, 1, 0, 0, 0, 0, 1, 0, 0]",6,-0.20857568581899008,-0.11675059795379639,-0.29466181993484497,0.17791122198104858,0.08909434560790193,0.7232157190640768,0.8093018531799316,0.6313906311988831,0.17791122198104858,0.08909434560790193,0.5146400332450867,POS,6,0,0,0,0,0,3,2,4,0
